Record_ID,Bus_ID,Route_ID,Stop_ID,Stop_Name,Latitude,Longitude,Distance_km,Cumulative_Distance_km,Weather,Temperature_C,Day_of_Week,Peak_Hour,Road_Type,Traffic_Level,Speed_kmph,Passenger_Count,Bus_Capacity,Stop_Time_min,Delay_min,Travel_Time_min,Arrival_Time
950,B019,R004,S172,Prathipadu,16.48,80.32,3.72,9.45,Sunny,29,Tuesday,0,Main Road,Low,30,19,60,2,0,9.4,17:50
951,B004,R001,S106,Tenali,16.239,80.645,7.75,16.05,Sunny,25,Wednesday,0,Village Road,Low,22,33,60,2,0,23.1,17:51
952,B005,R007,S100,Tadikonda,16.405,80.643,7.84,19.2,Sunny,33,Tuesday,0,Highway,Medium,48,36,60,2,4,15.8,17:52
953,B015,R017,S075,Namburu,16.36,80.52,0.82,14.73,Rainy,28,Thursday,0,Village Road,Low,26,23,60,1,5,7.9,17:53
954,B008,R015,S052,Tadikonda,16.405,80.643,4.21,27.09,Sunny,30,Thursday,1,Main Road,Low,43,22,60,3,0,8.9,17:54
955,B004,R009,S185,Tadikonda,16.405,80.643,6.42,25.78,Foggy,33,Friday,1,Main Road,Low,34,49,60,2,4,17.3,17:55
956,B008,R018,S158,Mangalagiri,16.4303,80.5681,1.25,29.96,Rainy,40,Friday,0,Main Road,Low,42,45,60,3,5,9.8,17:56
957,B016,R007,S048,Namburu,16.36,80.52,3.16,23.85,Cloudy,25,Saturday,1,Village Road,Medium,18,51,60,1,5,16.5,17:57
958,B016,R020,S051,Prathipadu,16.48,80.32,5.62,34.44,Sunny,29,Wednesday,0,Main Road,Medium,36,59,60,4,4,17.4,17:58
959,B008,R014,S012,Pedakakani,16.285,80.49,2.44,31.17,Sunny,28,Thursday,1,Main Road,Low,40,39,60,2,0,5.7,17:59
960,B004,R009,S165,Mangalagiri,16.4303,80.5681,6.11,12.66,Sunny,40,Thursday,0,Highway,Low,59,10,60,4,0,10.2,17:00
961,B016,R009,S139,Pedakakani,16.285,80.49,6.5,22.61,Rainy,27,Saturday,0,Village Road,Medium,26,58,60,1,9,25.0,17:01
962,B014,R012,S092,Namburu,16.36,80.52,1.52,16.63,Cloudy,36,Friday,0,Village Road,Low,28,6,60,1,1,5.3,17:02
963,B007,R007,S034,Mangalagiri,16.4303,80.5681,2.04,6.75,Cloudy,31,Thursday,0,Village Road,Medium,24,47,60,2,5,12.1,17:03
964,B014,R005,S177,Namburu,16.36,80.52,6.03,27.75,Rainy,24,Tuesday,1,Main Road,Low,31,29,60,3,5,19.7,17:04
965,B014,R008,S180,Guntur,16.3067,80.4365,1.58,24.51,Sunny,27,Wednesday,1,Highway,Low,46,33,60,1,0,3.1,17:05
966,B001,R007,S104,Tadikonda,16.405,80.643,2.04,27.14,Sunny,31,Thursday,1,Village Road,Medium,31,10,60,2,4,9.9,17:06
967,B019,R005,S014,Tulluru,16.52,80.58,6.11,22.12,Cloudy,38,Tuesday,0,Highway,High,49,56,60,4,9,20.5,17:07
968,B011,R018,S035,Tadikonda,16.405,80.643,4.68,7.19,Sunny,27,Monday,1,Main Road,Medium,32,36,60,3,4,15.8,17:08
969,B011,R015,S043,Tenali,16.239,80.645,1.86,15.13,Cloudy,30,Wednesday,0,Highway,Medium,52,7,60,1,5,8.1,17:09
970,B007,R016,S026,Guntur,16.3067,80.4365,3.12,25.85,Cloudy,36,Friday,1,Village Road,High,20,8,60,1,9,19.4,17:10
971,B009,R006,S022,Tulluru,16.52,80.58,3.53,6.98,Cloudy,39,Tuesday,1,Highway,High,49,23,60,3,9,16.3,17:11
972,B016,R002,S130,Namburu,16.36,80.52,6.74,15.41,Sunny,35,Thursday,0,Main Road,Medium,34,7,60,4,4,19.9,17:12
973,B013,R013,S145,Tulluru,16.52,80.58,3.29,13.53,Cloudy,25,Tuesday,1,Highway,Low,53,14,60,2,1,6.7,17:13
974,B018,R002,S161,Ponnur,16.065,80.551,3.44,28.09,Sunny,37,Monday,1,Main Road,Medium,41,18,60,1,4,10.0,17:14
975,B005,R003,S016,Tenali,16.239,80.645,6.36,29.72,Rainy,30,Monday,0,Main Road,High,41,60,60,2,13,24.3,17:15
976,B016,R008,S133,Prathipadu,16.48,80.32,5.3,13.06,Sunny,28,Thursday,0,Main Road,High,30,38,60,4,8,22.6,17:16
977,B014,R010,S041,Mangalagiri,16.4303,80.5681,1.82,13.82,Cloudy,22,Tuesday,1,Main Road,Medium,34,53,60,3,5,11.2,17:17
978,B010,R013,S041,Tadikonda,16.405,80.643,3.03,26.38,Rainy,33,Wednesday,1,Main Road,Low,36,60,60,4,5,14.1,17:18
979,B003,R016,S097,Guntur,16.3067,80.4365,4.71,10.32,Rainy,31,Thursday,1,Highway,Low,52,60,60,1,5,11.4,17:19
980,B011,R005,S120,Ponnur,16.065,80.551,3.45,20.13,Sunny,23,Saturday,1,Main Road,Medium,37,7,60,3,4,12.6,17:20
981,B017,R009,S151,Ponnur,16.065,80.551,2.27,8.75,Rainy,32,Saturday,0,Main Road,High,39,30,60,2,13,18.5,17:21
982,B018,R002,S156,Tenali,16.239,80.645,5.92,19.56,Rainy,28,Tuesday,0,Village Road,Medium,21,45,60,1,9,26.9,17:22
983,B003,R020,S195,Tenali,16.239,80.645,8.0,9.18,Sunny,38,Thursday,1,Main Road,Medium,42,29,60,1,4,16.4,17:23
984,B011,R014,S029,Mangalagiri,16.4303,80.5681,7.36,13.62,Rainy,39,Tuesday,0,Main Road,Low,30,20,60,1,5,20.7,17:24
985,B020,R007,S101,Prathipadu,16.48,80.32,6.73,24.61,Rainy,33,Friday,1,Main Road,High,38,13,60,1,13,24.6,17:25
986,B013,R017,S123,Guntur,16.3067,80.4365,5.4,22.65,Sunny,32,Monday,0,Highway,Low,47,53,60,2,0,8.9,17:26
987,B003,R009,S010,Prathipadu,16.48,80.32,1.86,9.06,Sunny,31,Tuesday,1,Highway,Low,50,52,60,1,0,3.2,17:27
988,B017,R004,S030,Guntur,16.3067,80.4365,4.35,16.21,Rainy,26,Thursday,0,Village Road,Medium,25,7,60,1,9,20.4,17:28
989,B013,R005,S176,Tenali,16.239,80.645,3.61,30.15,Rainy,36,Monday,1,Village Road,Low,29,52,60,1,5,13.5,17:29
990,B014,R019,S028,Tenali,16.239,80.645,7.26,17.93,Cloudy,37,Saturday,1,Highway,High,50,32,60,2,9,19.7,17:30
991,B018,R001,S136,Vaddeswaram,16.49,80.61,6.79,15.5,Sunny,36,Tuesday,1,Main Road,High,36,24,60,3,8,22.3,17:31
992,B012,R015,S177,Tenali,16.239,80.645,2.33,21.68,Sunny,22,Friday,0,Main Road,Medium,43,37,60,1,4,8.3,17:32
993,B019,R006,S104,Pedakakani,16.285,80.49,4.93,32.98,Sunny,40,Friday,1,Village Road,Medium,27,54,60,3,4,18.0,17:33
994,B003,R017,S076,Tulluru,16.52,80.58,5.42,28.2,Cloudy,26,Friday,1,Main Road,Medium,39,42,60,4,5,17.3,17:34
995,B006,R007,S028,Prathipadu,16.48,80.32,4.87,13.7,Rainy,27,Tuesday,1,Main Road,Medium,34,54,60,2,9,19.6,17:35
996,B005,R013,S164,Tadikonda,16.405,80.643,7.72,9.36,Sunny,25,Thursday,1,Village Road,Medium,35,6,60,4,4,21.2,17:36
997,B008,R017,S036,Namburu,16.36,80.52,7.59,29.32,Sunny,39,Monday,1,Highway,Medium,51,57,60,3,4,15.9,17:37
998,B013,R019,S196,Guntur,16.3067,80.4365,7.3,24.29,Sunny,33,Friday,0,Village Road,Medium,22,32,60,2,4,25.9,17:38
999,B014,R004,S173,Ponnur,16.065,80.551,3.73,5.91,Sunny,26,Tuesday,1,Highway,High,57,41,60,4,8,15.9,17:39
1000,B017,R009,S161,Pedakakani,16.285,80.49,6.4,18.36,Cloudy,23,Monday,0,Village Road,Low,24,35,60,3,1,20.0,08:40
1001,B003,R003,S172,Tenali,16.239,80.645,1.25,2.9,Rainy,28,Friday,1,Highway,High,58,57,60,2,13,16.3,08:41
1002,B011,R002,S117,Guntur,16.3067,80.4365,1.2,20.65,Cloudy,35,Tuesday,0,Highway,Low,47,60,60,1,1,3.5,08:42
1003,B015,R015,S154,Tulluru,16.52,80.58,6.06,12.68,Sunny,31,Thursday,0,Village Road,Low,19,8,60,4,0,23.1,08:43
1004,B016,R013,S013,Namburu,16.36,80.52,5.09,15.43,Sunny,27,Friday,0,Village Road,Medium,22,54,60,4,4,21.9,08:44
1005,B012,R006,S052,Ponnur,16.065,80.551,2.23,15.85,Sunny,33,Thursday,0,Highway,Low,53,34,60,3,0,5.5,08:45
1006,B001,R013,S029,Vaddeswaram,16.49,80.61,6.92,33.89,Sunny,29,Thursday,0,Village Road,Low,24,57,60,2,0,19.3,08:46
1007,B015,R003,S171,Vaddeswaram,16.49,80.61,4.37,21.57,Sunny,39,Wednesday,1,Village Road,Low,32,21,60,2,0,10.2,08:47
1008,B014,R009,S073,Tulluru,16.52,80.58,1.81,13.68,Foggy,23,Tuesday,1,Highway,Medium,50,18,60,1,8,11.2,08:48
1009,B006,R003,S004,Ponnur,16.065,80.551,1.58,5.83,Rainy,27,Saturday,0,Village Road,Medium,35,36,60,2,9,13.7,08:49
1010,B016,R020,S113,Tulluru,16.52,80.58,2.68,30.6,Cloudy,29,Thursday,0,Main Road,Medium,33,60,60,3,5,12.9,08:50
1011,B001,R016,S180,Vaddeswaram,16.49,80.61,5.71,15.26,Sunny,40,Friday,1,Main Road,Low,35,30,60,4,0,13.8,08:51
1012,B012,R001,S097,Mangalagiri,16.4303,80.5681,2.5,14.65,Sunny,39,Tuesday,0,Main Road,Medium,42,47,60,1,4,8.6,08:52
1013,B018,R015,S027,Tadikonda,16.405,80.643,1.42,13.22,Sunny,30,Thursday,0,Highway,High,56,51,60,3,8,12.5,08:53
1014,B018,R019,S137,Mangalagiri,16.4303,80.5681,3.16,15.1,Cloudy,30,Tuesday,1,Main Road,Medium,32,44,60,1,5,11.9,08:54
1015,B018,R014,S185,Tulluru,16.52,80.58,7.22,8.35,Sunny,30,Friday,1,Main Road,Low,35,46,60,2,0,14.4,08:55
1016,B015,R003,S092,Tadikonda,16.405,80.643,2.84,16.4,Sunny,27,Tuesday,1,Main Road,Medium,32,33,60,1,4,10.3,08:56
1017,B016,R020,S137,Prathipadu,16.48,80.32,2.78,26.19,Sunny,37,Thursday,0,Main Road,High,30,59,60,4,8,17.6,08:57
1018,B018,R011,S175,Tulluru,16.52,80.58,6.83,10.71,Sunny,38,Monday,1,Main Road,Medium,45,46,60,1,4,14.1,08:58
1019,B013,R020,S085,Tadikonda,16.405,80.643,5.81,32.3,Rainy,36,Friday,0,Main Road,Medium,41,6,60,4,9,21.5,08:59
1020,B007,R005,S091,Mangalagiri,16.4303,80.5681,2.73,8.21,Sunny,31,Tuesday,0,Highway,Medium,50,45,60,4,4,11.3,08:00
1021,B011,R013,S043,Tadikonda,16.405,80.643,7.04,12.88,Rainy,30,Monday,1,Main Road,High,42,16,60,1,13,24.1,08:01
1022,B008,R011,S136,Vaddeswaram,16.49,80.61,3.6,32.66,Rainy,33,Monday,0,Village Road,Low,28,60,60,2,5,14.7,08:02
1023,B001,R020,S083,Vaddeswaram,16.49,80.61,0.98,20.35,Foggy,37,Saturday,1,Highway,Medium,57,57,60,3,8,12.0,08:03
1024,B016,R020,S124,Ponnur,16.065,80.551,7.12,33.94,Sunny,27,Monday,0,Main Road,High,39,38,60,1,8,20.0,08:04
1025,B004,R011,S084,Pedakakani,16.285,80.49,6.84,13.15,Sunny,28,Monday,0,Main Road,Low,31,51,60,4,0,17.2,08:05
1026,B011,R002,S005,Tadikonda,16.405,80.643,6.04,34.56,Rainy,30,Tuesday,0,Main Road,Low,43,23,60,4,5,17.4,08:06
1027,B018,R002,S155,Mangalagiri,16.4303,80.5681,3.56,19.44,Cloudy,26,Thursday,0,Highway,High,56,22,60,4,9,16.8,08:07
1028,B014,R002,S084,Pedakakani,16.285,80.49,7.21,35.27,Rainy,40,Friday,1,Highway,Medium,56,55,60,4,9,20.7,08:08
1029,B018,R011,S188,Namburu,16.36,80.52,1.8,22.98,Foggy,40,Thursday,1,Main Road,Medium,39,55,60,3,8,13.8,08:09
1030,B011,R001,S035,Pedakakani,16.285,80.49,1.73,30.47,Foggy,22,Monday,0,Village Road,High,34,14,60,4,12,19.1,08:10
1031,B011,R011,S018,Ponnur,16.065,80.551,7.7,11.63,Rainy,28,Monday,1,Main Road,High,37,26,60,1,13,26.5,08:11
1032,B013,R019,S159,Namburu,16.36,80.52,6.11,26.57,Sunny,37,Tuesday,1,Highway,Low,51,59,60,4,0,11.2,08:12
1033,B012,R010,S054,Tenali,16.239,80.645,1.88,2.07,Cloudy,24,Friday,0,Main Road,Low,39,56,60,2,1,5.9,08:13
1034,B010,R020,S024,Tadikonda,16.405,80.643,6.82,10.61,Rainy,23,Thursday,0,Village Road,Medium,24,10,60,1,9,27.1,08:14
1035,B013,R017,S181,Vaddeswaram,16.49,80.61,2.27,18.85,Cloudy,24,Saturday,1,Main Road,Low,45,16,60,4,1,8.0,08:15
1036,B013,R005,S147,Tadikonda,16.405,80.643,2.67,31.87,Sunny,23,Wednesday,0,Village Road,Medium,28,44,60,2,4,11.7,08:16
1037,B004,R016,S045,Mangalagiri,16.4303,80.5681,2.54,5.61,Rainy,24,Thursday,0,Main Road,Low,42,17,60,4,5,12.6,08:17
1038,B014,R006,S026,Namburu,16.36,80.52,3.15,8.33,Cloudy,35,Wednesday,0,Village Road,Medium,18,45,60,2,5,17.5,08:18
1039,B011,R018,S079,Ponnur,16.065,80.551,3.14,14.05,Rainy,30,Thursday,0,Main Road,High,37,36,60,2,13,20.1,08:19
1040,B009,R019,S199,Namburu,16.36,80.52,6.62,15.32,Cloudy,37,Friday,0,Village Road,High,23,16,60,3,9,29.3,08:20
1041,B017,R016,S185,Namburu,16.36,80.52,4.91,18.11,Sunny,25,Tuesday,1,Main Road,Low,30,50,60,4,0,13.8,08:21
1042,B013,R002,S141,Pedakakani,16.285,80.49,1.0,21.26,Sunny,28,Tuesday,0,Highway,High,52,7,60,3,8,12.2,08:22
1043,B017,R012,S048,Ponnur,16.065,80.551,4.42,30.33,Cloudy,29,Saturday,1,Village Road,Medium,34,8,60,3,5,15.8,08:23
1044,B004,R015,S018,Guntur,16.3067,80.4365,7.44,26.8,Rainy,33,Tuesday,0,Main Road,High,39,60,60,3,13,27.4,08:24
1045,B001,R003,S078,Tulluru,16.52,80.58,5.43,10.45,Rainy,28,Thursday,1,Village Road,High,22,46,60,3,13,30.8,08:25
1046,B005,R013,S013,Vaddeswaram,16.49,80.61,7.94,10.42,Sunny,26,Saturday,0,Highway,Medium,51,12,60,1,4,14.3,08:26
1047,B004,R004,S098,Tenali,16.239,80.645,6.22,10.41,Rainy,34,Monday,0,Highway,Low,59,16,60,1,5,12.3,08:27
1048,B007,R020,S192,Guntur,16.3067,80.4365,6.01,25.86,Rainy,28,Monday,1,Highway,High,46,41,60,2,13,22.8,08:28
1049,B017,R004,S039,Tenali,16.239,80.645,0.9,6.27,Cloudy,31,Tuesday,0,Main Road,Medium,36,10,60,3,5,9.5,08:29
1050,B013,R005,S005,Ponnur,16.065,80.551,6.99,24.28,Sunny,40,Tuesday,1,Highway,Low,57,27,60,3,0,10.4,08:30
1051,B001,R004,S059,Prathipadu,16.48,80.32,5.95,23.02,Rainy,36,Monday,0,Village Road,Low,24,22,60,4,5,23.9,08:31
1052,B009,R003,S191,Tenali,16.239,80.645,3.44,12.65,Sunny,26,Monday,0,Main Road,High,40,35,60,1,8,14.2,08:32
1053,B015,R003,S111,Guntur,16.3067,80.4365,2.46,17.31,Cloudy,35,Friday,0,Main Road,Low,35,31,60,1,1,6.2,08:33
1054,B008,R010,S009,Tenali,16.239,80.645,3.1,31.69,Rainy,29,Monday,0,Highway,Low,54,6,60,1,5,9.4,08:34
1055,B019,R012,S096,Tulluru,16.52,80.58,3.45,30.24,Sunny,31,Thursday,0,Main Road,Low,45,20,60,4,0,8.6,08:35
1056,B017,R004,S010,Ponnur,16.065,80.551,4.12,4.2,Sunny,28,Monday,1,Main Road,Low,34,40,60,1,0,8.3,08:36
1057,B012,R015,S028,Tenali,16.239,80.645,4.32,17.03,Sunny,26,Friday,0,Highway,Low,57,60,60,1,0,5.5,08:37
1058,B008,R011,S021,Mangalagiri,16.4303,80.5681,2.21,3.48,Sunny,23,Wednesday,1,Village Road,Medium,20,38,60,4,4,14.6,08:38
1059,B018,R017,S174,Ponnur,16.065,80.551,1.62,7.52,Sunny,33,Thursday,1,Main Road,Low,42,50,60,3,0,5.3,08:39
1060,B020,R013,S041,Prathipadu,16.48,80.32,1.67,1.83,Cloudy,36,Wednesday,1,Main Road,Low,30,30,60,2,1,6.3,08:40
1061,B002,R009,S104,Prathipadu,16.48,80.32,4.58,29.5,Sunny,35,Thursday,0,Village Road,Medium,20,24,60,1,4,18.7,08:41
1062,B002,R001,S192,Pedakakani,16.285,80.49,1.16,18.82,Sunny,30,Friday,0,Main Road,Medium,32,39,60,3,4,9.2,08:42
1063,B009,R020,S156,Vaddeswaram,16.49,80.61,2.59,32.51,Rainy,38,Monday,1,Highway,Low,53,46,60,1,5,8.9,08:43
1064,B013,R020,S143,Tulluru,16.52,80.58,5.47,11.43,Cloudy,31,Monday,1,Village Road,Medium,25,29,60,4,5,22.1,08:44
1065,B014,R006,S054,Mangalagiri,16.4303,80.5681,4.29,21.42,Rainy,38,Saturday,1,Highway,Low,60,42,60,3,5,12.3,08:45
1066,B001,R007,S120,Tulluru,16.52,80.58,5.92,33.25,Sunny,23,Friday,1,Village Road,Low,20,57,60,2,0,19.8,08:46
1067,B004,R018,S022,Vaddeswaram,16.49,80.61,1.2,5.95,Sunny,29,Wednesday,1,Village Road,Medium,31,14,60,3,4,9.3,08:47
1068,B003,R018,S103,Mangalagiri,16.4303,80.5681,4.43,22.06,Cloudy,30,Wednesday,0,Highway,Low,59,15,60,1,1,6.5,08:48
1069,B001,R009,S139,Mangalagiri,16.4303,80.5681,7.8,19.01,Cloudy,23,Thursday,1,Main Road,High,37,25,60,1,9,22.6,08:49
1070,B006,R017,S128,Namburu,16.36,80.52,4.86,13.85,Rainy,40,Wednesday,0,Main Road,Medium,36,43,60,1,9,18.1,08:50
1071,B009,R002,S151,Prathipadu,16.48,80.32,4.97,34.94,Sunny,33,Tuesday,0,Main Road,High,44,21,60,1,8,15.8,08:51
1072,B010,R018,S143,Mangalagiri,16.4303,80.5681,3.88,18.71,Sunny,29,Wednesday,1,Village Road,Medium,29,27,60,4,4,16.0,08:52
1073,B020,R013,S099,Mangalagiri,16.4303,80.5681,2.91,4.27,Sunny,39,Tuesday,1,Village Road,Medium,23,44,60,3,4,14.6,08:53
1074,B006,R012,S149,Prathipadu,16.48,80.32,1.27,1.62,Sunny,29,Saturday,1,Highway,Medium,59,22,60,2,4,7.3,08:54
1075,B005,R009,S102,Vaddeswaram,16.49,80.61,4.65,20.63,Cloudy,37,Tuesday,1,Main Road,Medium,37,43,60,4,5,16.5,08:55
1076,B012,R020,S164,Tulluru,16.52,80.58,2.96,9.39,Cloudy,27,Tuesday,1,Highway,High,45,11,60,2,9,14.9,08:56
1077,B013,R011,S200,Tenali,16.239,80.645,2.14,9.6,Sunny,22,Tuesday,1,Main Road,High,30,22,60,1,8,13.3,08:57
1078,B001,R019,S107,Ponnur,16.065,80.551,3.89,23.4,Cloudy,34,Monday,1,Main Road,High,33,53,60,3,9,19.1,08:58
1079,B013,R015,S142,Namburu,16.36,80.52,5.08,22.28,Sunny,26,Monday,1,Village Road,Medium,26,10,60,1,4,16.7,08:59
1080,B020,R018,S159,Namburu,16.36,80.52,5.28,32.85,Rainy,29,Saturday,1,Main Road,Medium,37,49,60,4,9,21.6,08:00
1081,B002,R004,S032,Tulluru,16.52,80.58,5.76,31.76,Cloudy,26,Saturday,0,Main Road,Low,42,8,60,3,1,12.2,08:01
1082,B008,R020,S138,Namburu,16.36,80.52,3.33,5.44,Cloudy,39,Thursday,0,Village Road,Low,19,31,60,1,1,12.5,08:02
1083,B002,R001,S153,Pedakakani,16.285,80.49,4.97,14.8,Sunny,40,Wednesday,0,Main Road,Medium,33,24,60,1,4,14.0,08:03
1084,B014,R016,S106,Vaddeswaram,16.49,80.61,2.91,14.2,Rainy,23,Wednesday,1,Village Road,Low,19,21,60,4,5,18.2,08:04
1085,B019,R015,S079,Tadikonda,16.405,80.643,7.03,21.73,Cloudy,32,Tuesday,0,Highway,Medium,54,55,60,1,5,13.8,08:05
1086,B005,R006,S198,Vaddeswaram,16.49,80.61,2.55,26.02,Sunny,35,Wednesday,1,Village Road,Low,22,8,60,4,0,11.0,08:06
1087,B004,R006,S039,Mangalagiri,16.4303,80.5681,7.46,7.73,Sunny,31,Tuesday,1,Main Road,High,41,32,60,2,8,20.9,08:07
1088,B006,R009,S182,Namburu,16.36,80.52,1.77,11.25,Sunny,25,Monday,1,Main Road,Low,39,59,60,1,0,3.7,08:08
1089,B016,R016,S144,Vaddeswaram,16.49,80.61,0.84,27.97,Sunny,26,Tuesday,0,Village Road,Medium,19,16,60,4,4,10.7,08:09
1090,B006,R014,S020,Tulluru,16.52,80.58,7.5,15.7,Cloudy,26,Saturday,0,Main Road,Low,44,15,60,3,1,14.2,08:10
1091,B015,R018,S090,Guntur,16.3067,80.4365,3.26,16.16,Cloudy,27,Wednesday,1,Main Road,Medium,37,37,60,1,5,11.3,08:11
1092,B002,R002,S174,Tadikonda,16.405,80.643,3.13,10.73,Foggy,35,Wednesday,1,Main Road,Medium,37,46,60,3,8,16.1,08:12
1093,B005,R015,S074,Pedakakani,16.285,80.49,7.06,32.43,Sunny,39,Friday,1,Main Road,Low,40,48,60,2,0,12.6,08:13
1094,B016,R006,S008,Tulluru,16.52,80.58,7.29,19.23,Cloudy,28,Friday,1,Village Road,Low,32,48,60,2,1,16.7,08:14
1095,B008,R002,S066,Tadikonda,16.405,80.643,5.52,7.34,Cloudy,32,Saturday,0,Village Road,High,18,7,60,4,9,31.4,08:15
1096,B010,R001,S010,Prathipadu,16.48,80.32,4.42,8.76,Sunny,25,Friday,0,Main Road,Medium,40,50,60,2,4,12.6,08:16
1097,B009,R009,S110,Prathipadu,16.48,80.32,3.29,8.46,Rainy,23,Friday,0,Main Road,Low,32,57,60,3,5,14.2,08:17
1098,B008,R020,S032,Vaddeswaram,16.49,80.61,4.04,27.57,Cloudy,26,Friday,1,Village Road,Low,24,37,60,3,1,14.1,08:18
1099,B010,R011,S124,Vaddeswaram,16.49,80.61,4.5,9.15,Cloudy,40,Saturday,0,Main Road,High,43,58,60,1,9,16.3,08:19
1100,B009,R006,S069,Namburu,16.36,80.52,3.51,4.6,Cloudy,26,Tuesday,0,Highway,Low,59,42,60,4,1,8.6,09:20
1101,B013,R006,S146,Namburu,16.36,80.52,1.89,5.27,Cloudy,28,Tuesday,0,Highway,Medium,52,50,60,1,5,8.2,09:21
1102,B001,R003,S178,Tulluru,16.52,80.58,1.67,26.16,Sunny,38,Thursday,1,Main Road,Low,35,32,60,1,0,3.9,09:22
1103,B003,R010,S016,Prathipadu,16.48,80.32,1.68,18.11,Sunny,29,Friday,1,Highway,High,45,25,60,4,8,14.2,09:23
1104,B007,R011,S080,Tenali,16.239,80.645,2.79,26.28,Cloudy,35,Friday,1,Main Road,Medium,31,58,60,2,5,12.4,09:24
1105,B011,R019,S098,Mangalagiri,16.4303,80.5681,6.81,18.94,Sunny,36,Monday,1,Highway,Low,51,6,60,3,0,11.0,09:25
1106,B003,R003,S181,Guntur,16.3067,80.4365,1.46,1.85,Rainy,29,Wednesday,0,Main Road,Medium,43,56,60,3,9,14.0,09:26
1107,B014,R014,S141,Namburu,16.36,80.52,6.36,20.44,Sunny,28,Wednesday,0,Main Road,Medium,42,29,60,2,4,15.1,09:27
1108,B016,R017,S175,Vaddeswaram,16.49,80.61,5.17,28.72,Cloudy,37,Friday,0,Village Road,Medium,30,28,60,1,5,16.3,09:28
1109,B005,R001,S023,Guntur,16.3067,80.4365,4.07,6.4,Sunny,26,Thursday,1,Main Road,Medium,35,34,60,2,4,13.0,09:29
1110,B005,R003,S119,Vaddeswaram,16.49,80.61,2.98,5.34,Rainy,33,Wednesday,1,Main Road,High,42,12,60,3,13,20.3,09:30
1111,B009,R003,S156,Namburu,16.36,80.52,4.32,15.87,Sunny,40,Thursday,0,Main Road,Low,32,32,60,2,0,10.1,09:31
1112,B012,R009,S034,Ponnur,16.065,80.551,4.49,6.72,Cloudy,25,Friday,1,Highway,Low,49,48,60,3,1,9.5,09:32
1113,B016,R001,S182,Ponnur,16.065,80.551,6.41,10.2,Sunny,40,Monday,0,Main Road,High,40,9,60,3,8,20.6,09:33
1114,B006,R017,S042,Prathipadu,16.48,80.32,7.64,21.42,Sunny,39,Friday,1,Main Road,Low,43,51,60,4,0,14.7,09:34
1115,B015,R008,S024,Ponnur,16.065,80.551,5.49,32.86,Sunny,26,Thursday,0,Highway,Medium,47,29,60,3,4,14.0,09:35
1116,B003,R004,S148,Vaddeswaram,16.49,80.61,1.27,24.86,Cloudy,33,Monday,0,Village Road,High,33,59,60,1,9,12.3,09:36
1117,B015,R002,S146,Namburu,16.36,80.52,2.14,4.57,Cloudy,26,Tuesday,0,Village Road,High,28,7,60,2,9,15.6,09:37
1118,B017,R019,S080,Namburu,16.36,80.52,0.83,15.35,Rainy,39,Saturday,1,Highway,High,58,49,60,1,13,14.9,09:38
1119,B020,R009,S072,Ponnur,16.065,80.551,5.07,22.26,Sunny,37,Monday,1,Main Road,High,44,58,60,2,8,16.9,09:39
1120,B002,R009,S086,Mangalagiri,16.4303,80.5681,6.59,30.92,Rainy,23,Tuesday,1,Village Road,Low,24,54,60,1,5,22.5,09:40
1121,B015,R009,S135,Vaddeswaram,16.49,80.61,1.29,28.06,Rainy,29,Wednesday,0,Main Road,Low,37,31,60,3,5,10.1,09:41
1122,B010,R018,S129,Vaddeswaram,16.49,80.61,6.17,19.6,Sunny,28,Friday,1,Highway,Medium,53,16,60,3,4,14.0,09:42
1123,B009,R002,S101,Pedakakani,16.285,80.49,7.39,23.6,Sunny,33,Thursday,1,Village Road,Low,30,27,60,4,0,18.8,09:43
1124,B011,R004,S011,Mangalagiri,16.4303,80.5681,4.86,26.74,Sunny,37,Saturday,1,Main Road,Low,35,51,60,3,0,11.3,09:44
1125,B004,R020,S176,Guntur,16.3067,80.4365,7.65,37.55,Cloudy,22,Tuesday,1,Main Road,Medium,37,56,60,4,5,21.4,09:45
1126,B008,R011,S069,Ponnur,16.065,80.551,5.74,11.05,Sunny,24,Saturday,0,Village Road,Medium,19,5,60,3,4,25.1,09:46
1127,B006,R014,S195,Mangalagiri,16.4303,80.5681,6.45,33.45,Foggy,23,Monday,1,Main Road,Low,44,12,60,1,4,13.8,09:47
1128,B016,R004,S196,Pedakakani,16.285,80.49,3.97,30.69,Sunny,36,Saturday,0,Main Road,Low,41,59,60,1,0,6.8,09:48
1129,B001,R013,S074,Tadikonda,16.405,80.643,5.44,32.84,Rainy,28,Wednesday,0,Main Road,Medium,41,18,60,1,9,18.0,09:49
1130,B003,R003,S139,Tulluru,16.52,80.58,7.55,33.9,Cloudy,31,Saturday,0,Highway,Medium,53,19,60,3,5,16.5,09:50
1131,B002,R012,S100,Pedakakani,16.285,80.49,6.27,13.58,Cloudy,24,Monday,0,Village Road,Low,29,31,60,2,1,16.0,09:51
1132,B018,R013,S184,Namburu,16.36,80.52,4.91,33.2,Cloudy,36,Thursday,1,Main Road,High,30,7,60,1,9,19.8,09:52
1133,B008,R001,S001,Tenali,16.239,80.645,5.57,22.68,Cloudy,34,Thursday,1,Village Road,Low,24,29,60,3,1,17.9,09:53
